"Midascontactid","Createdat","Emailpermissionstatus","Cont.Acq.Src","Email.Src.First","Segment","Segmentsecondary","Email.Acq.Dt","Email.Pref.Ch.Dt","Entry.Point.List","Cont.Acq.Src2","Cont.Acq.Dte","Prod.Buy.Last","Prod.Buy.First","Prod.Buy.Accessories","Prod.Buy.All.In.One.Desktop","Prod.Buy.Desktop","Prod.Buy.Idc","Prod.Buy.Idpd","Prod.Buy.Laptop","Prod.Buy.Servers","Prod.Buy.Software","Prod.Buy.Thnkc","Prod.Buy.Thnkp","Prod.Buy.Warranties","Prod.Buy.Workstation","Prod.Buy.Android.Tablet","Prod.Buy.Windows.Tablet","Prod.Buy.Convertible","Prod.Buy.Android.Os","Prod.Buy.Gaming","Prod.Buy.Windows.Os","Prod.Buy.Gaming.Related","Country","Eml.Sent.Num","Eml.Sent.First.Ts","Eml.Sent.Last.Ts","Eml.Open.Num","Eml.Open.First.Ts","Eml.Open.Last.Ts","Eml.Click.Num","Eml.Click.First.Ts","Eml.Click.Last.Ts","Eml.Bounce.Last.Ts","Eml.Unsub.Last.Ts","Eml.Spam.Last.Ts","Email.Domain","Em.Pref.Status","Em.Pref.Dte","Invalid.Email.Dte","Em.Spamclplt.Dte"
"1043374201","11/14/2019","I","OOBWIN15","OOBWIN15","CON","","11/14/2019","11/14/2019","|OOBWIN1506|","OOBWIN15","11/14/2019","11/14/2019","11/14/2019","NA","NA","NA","NA","11/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/14/2019","US","30","11/14/2019","2/14/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","11/14/2019","NA","NA"
"1043586353","11/21/2019","I","CROWDS19","CROWDS19","T2","CON","11/21/2019","11/22/2019","|ADBEMA1906|CROWDS1902|HYBRIS1506|","CROWDS19","11/21/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","38","11/21/2019","4/22/2020","7","11/21/2019","3/24/2020","0","NA","NA","NA","NA","NA","gmail.com","I","11/22/2019","NA","NA"
"1043095509","10/31/2019","U","GAMTWI19","","CON","","NA","9/29/2019","|GAMTWI1909|","GAMTWI19","9/29/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","me.com","U","9/29/2019","NA","NA"
"1038811746","6/15/2019","I","OOBWIN15","OOBWIN15","CON","","6/14/2019","6/14/2019","|OOBWIN1506|","OOBWIN15","6/14/2019","6/14/2019","6/14/2019","NA","NA","NA","NA","6/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","6/14/2019","NA","NA"
"1046076273","1/26/2020","I","OOBWIN15","OOBWIN15","CON","","1/26/2020","1/26/2020","|OOBWIN1506|","OOBWIN15","1/26/2020","1/26/2020","1/26/2020","NA","NA","1/26/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1/26/2020","NA","NA","US","3","1/26/2020","2/14/2020","1","2/7/2020","2/7/2020","0","NA","NA","NA","NA","NA","gmail.com","I","1/26/2020","NA","NA"
"1042941080","10/23/2019","U","OOBWIN15","","CON","","NA","10/22/2019","|OOBWIN1506|","OOBWIN15","10/22/2019","10/22/2019","10/22/2019","NA","NA","NA","NA","10/22/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","10/23/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","U","10/22/2019","NA","NA"
"1043647870","11/25/2019","U","OOBWIN15","","CON","","NA","11/19/2019","|OOBWIN1506|","OOBWIN15","11/19/2019","11/19/2019","11/19/2019","NA","11/19/2019","NA","11/19/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","38","11/25/2019","2/20/2020","13","12/2/2019","2/17/2020","0","NA","NA","NA","NA","NA","gmail.com","U","11/19/2019","NA","NA"
"1044831158","12/22/2019","I","COMEMS15","COMEMS15","CON","","12/22/2019","12/22/2019","|COMEMS1507|","COMEMS15","12/22/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","4","12/22/2019","1/10/2020","0","NA","NA","0","NA","NA","NA","NA","NA","almostaqbal.com","I","12/22/2019","NA","NA"
"1041444318","9/6/2019","I","OOBWIN15","OOBWIN15","CON","","9/5/2019","9/5/2019","|OOBWIN1506|","OOBWIN15","9/5/2019","9/5/2019","9/5/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","65","11/25/2019","2/20/2020","53","11/26/2019","2/18/2020","0","NA","NA","NA","NA","NA","gmail.com","I","9/5/2019","NA","NA"
"1040004336","8/20/2019","U","OOBWIN15","","CON","","NA","8/19/2019","|OOBWIN1506|","OOBWIN15","8/19/2019","8/19/2019","8/19/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","63","11/25/2019","2/20/2020","7","11/26/2019","2/9/2020","0","NA","NA","NA","NA","NA","gmail.com","U","8/19/2019","NA","NA"
"1044496693","12/13/2019","U","OOBWIN15","","CON","","NA","12/12/2019","|OOBWIN1506|","OOBWIN15","12/12/2019","12/12/2019","12/12/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","12/24/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","htacompanies.com","U","12/12/2019","NA","NA"
"1046023010","1/24/2020","U","OOBWIN15","","CON","","NA","1/24/2020","|OOBWIN1506|","OOBWIN15","1/24/2020","1/24/2020","1/24/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","1/24/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","telusplanet.net","U","1/24/2020","NA","NA"
"1038609524","6/3/2019","I","OOBWIN15","OOBWIN15","CON","","5/31/2019","5/31/2019","|OOBWIN1506|","OOBWIN15","5/31/2019","5/31/2019","5/31/2019","NA","NA","NA","NA","5/31/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","I","5/31/2019","NA","NA"
"1046168698","1/30/2020","I","OOBWIN15","OOBWIN15","CON","","1/30/2020","1/30/2020","|OOBWIN1506|","OOBWIN15","1/30/2020","1/30/2020","1/30/2020","NA","NA","NA","NA","1/30/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","1/30/2020","1/30/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","1/30/2020","NA","NA"
"1041352759","9/5/2019","I","HYBRIS15","HYBRIS15","CON","","9/3/2019","9/3/2019","|HYBRIS1506|","HYBRIS15","9/3/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","133mail.cn","I","9/3/2019","NA","NA"
"1039309005","7/29/2019","U","HYBRIS15","","VSB","AFF","NA","7/18/2019","|DNBAPI1609|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|","HYBRIS15","7/16/2019","7/18/2019","7/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","7/18/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","75","7/19/2019","3/5/2020","1","11/11/2019","11/11/2019","0","NA","NA","NA","NA","NA","yahoo.com","U","7/18/2019","NA","NA"
"1041147676","8/28/2019","I","OOBWIN15","OOBWIN15","CON","","8/27/2019","8/27/2019","|OOBWIN1506|","OOBWIN15","8/27/2019","8/27/2019","8/27/2019","NA","NA","NA","NA","8/27/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","5","8/28/2019","12/24/2019","1","9/16/2019","9/16/2019","0","NA","NA","NA","NA","NA","gmail.com","I","8/27/2019","NA","NA"
"1046687310","2/22/2020","I","OOBWIN15","OOBWIN15","CON","","2/23/2020","2/23/2020","|OOBWIN1506|","OOBWIN15","2/23/2020","2/23/2020","2/23/2020","NA","NA","NA","NA","2/23/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","2/23/2020","NA","NA"
"1038725187","6/9/2019","I","NETMINNG","NETMINNG","CON","","6/9/2019","6/9/2019","|IGNONE20121024|","NETMINNG","6/9/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","151","6/9/2019","2/20/2020","1","6/22/2019","6/22/2019","0","NA","NA","NA","NA","NA","yahoo.com","I","6/9/2019","NA","NA"
"1041421997","9/5/2019","I","OOBWIN15","OOBWIN15","CON","","9/4/2019","9/4/2019","|OOBWIN1506|","OOBWIN15","9/4/2019","9/4/2019","9/4/2019","NA","NA","NA","NA","9/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","I","9/4/2019","NA","NA"
"1046119298","1/28/2020","I","ADBEMA19","ADBEMA19","CON","","1/28/2020","1/28/2020","|ADBEMA1906|","ADBEMA19","1/28/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","9","1/28/2020","2/20/2020","2","1/28/2020","2/17/2020","0","NA","NA","NA","NA","NA","gmail.com","I","1/28/2020","NA","NA"
"1044630854","12/17/2019","I","CROWDS19","CROWDS19","CON","","12/16/2019","2/4/2020","|ADBEMA1906|COMAPS1603|CROWDS1902|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|","CROWDS19","12/16/2019","12/18/2019","12/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","20","12/24/2019","2/20/2020","1","2/4/2020","2/4/2020","0","NA","NA","NA","NA","NA","gmail.com","I","2/4/2020","NA","NA"
"1041399838","9/5/2019","I","OOBWIN15","OOBWIN15","CON","","9/5/2019","9/5/2019","|OOBWIN1506|","OOBWIN15","9/5/2019","9/5/2019","9/5/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","9/5/2019","NA","NA"
"218684229","6/18/2019","U","DAC","","CON","","NA","6/17/2019","|DAC|OOBWIN1506|","DAC","10/2/2011","6/17/2019","10/5/2011","10/5/2011","NA","NA","NA","6/17/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","12","11/25/2019","11/30/2019","8","11/26/2019","11/30/2019","2","11/29/2019","11/30/2019","NA","NA","NA","msn.com","U","6/17/2019","NA","NA"
"1038102001","4/26/2019","I","OOBWIN15","OOBWIN15","CON","","4/25/2019","6/15/2019","|HYBRIS1506|OOBWIN1506|","OOBWIN15","4/25/2019","4/25/2019","4/25/2019","NA","4/25/2019","NA","4/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","191","4/26/2019","2/20/2020","23","4/26/2019","2/18/2020","1","5/18/2019","5/18/2019","NA","NA","NA","gmail.com","I","4/25/2019","NA","NA"
"1039252077","7/23/2019","U","OOBWIN15","","CON","","NA","7/13/2019","|OOBWIN1506|","OOBWIN15","7/12/2019","7/13/2019","7/12/2019","NA","7/13/2019","NA","7/13/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","4","7/23/2019","12/24/2019","4","7/24/2019","12/24/2019","0","NA","NA","NA","NA","NA","growatarlington.com","U","7/13/2019","NA","NA"
"1039917833","8/16/2019","U","OOBWIN15","","CON","","NA","8/15/2019","|OOBWIN1506|","OOBWIN15","8/15/2019","8/15/2019","8/15/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","U","8/15/2019","NA","NA"
"1043192524","11/4/2019","I","OOBWIN15","OOBWIN15","CON","","11/4/2019","11/4/2019","|OOBWIN1506|","OOBWIN15","11/4/2019","11/4/2019","11/4/2019","NA","NA","NA","NA","11/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","5","11/4/2019","11/25/2019","0","NA","NA","0","NA","NA","NA","NA","NA","google.com","I","11/4/2019","NA","NA"
"1042852676","10/18/2019","I","ADBEMA19","ADBEMA19","CON","","10/19/2019","10/19/2019","|ADBEMA1906|","ADBEMA19","10/19/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","76","10/18/2019","2/20/2020","1","2/17/2020","2/17/2020","0","NA","NA","NA","NA","NA","gmail.com","I","10/19/2019","NA","NA"
"1045085868","12/27/2019","U","OOBWIN15","","CON","","NA","12/26/2019","|OOBWIN1506|","OOBWIN15","12/26/2019","12/26/2019","12/26/2019","NA","NA","NA","NA","12/26/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","U","12/26/2019","NA","NA"
"1037826700","4/6/2019","I","OOBWIN15","OOBWIN15","CON","","4/3/2019","4/3/2019","|OOBWIN1506|","OOBWIN15","4/3/2019","4/3/2019","4/3/2019","NA","NA","NA","NA","4/3/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","191","4/6/2019","2/20/2020","2","4/24/2019","10/9/2019","0","NA","NA","NA","NA","NA","live.com","I","4/3/2019","NA","NA"
"1044585350","12/14/2019","I","ADBEMA19","ADBEMA19","CON","","12/15/2019","12/15/2019","|ADBEMA1906|","ADBEMA19","12/15/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","33","12/14/2019","2/20/2020","3","12/14/2019","1/2/2020","2","12/14/2019","1/3/2020","NA","NA","NA","msn.com","I","12/15/2019","NA","NA"
"1041593235","9/9/2019","I","OOBWIN15","OOBWIN15","CON","","9/8/2019","9/8/2019","|OOBWIN1506|","OOBWIN15","9/8/2019","9/8/2019","9/8/2019","NA","NA","NA","NA","9/8/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","9/8/2019","NA","NA"
"1045476662","1/8/2020","I","OOBWIN15","OOBWIN15","CON","","1/8/2020","1/8/2020","|OOBWIN1506|","OOBWIN15","1/8/2020","1/8/2020","1/8/2020","NA","NA","NA","NA","1/8/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","1/8/2020","1/24/2020","2","1/9/2020","1/21/2020","0","NA","NA","NA","NA","NA","gmail.com","I","1/8/2020","NA","NA"
"1047034658","3/8/2020","U","SAPCRMSH","","CON","","NA","3/6/2020","|SAPCRMSHIP120501|","SAPCRMSH","3/6/2020","3/6/2020","3/6/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","3/6/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","gmail.com","U","3/6/2020","NA","NA"
"1042787487","10/16/2019","I","OOBWIN15","OOBWIN15","CON","","10/16/2019","10/16/2019","|OOBWIN1506|","OOBWIN15","10/16/2019","10/16/2019","10/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/16/2019","NA","NA","US","31","10/16/2019","2/14/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","10/16/2019","NA","NA"
"1039779443","8/11/2019","I","OOBWIN15","OOBWIN15","CON","","8/10/2019","8/10/2019","|OOBWIN1506|","OOBWIN15","8/10/2019","8/10/2019","8/10/2019","NA","NA","NA","NA","8/10/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","4","8/11/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","8/10/2019","NA","NA"
"1039966876","8/18/2019","I","OOBWIN15","OOBWIN15","CON","","8/17/2019","8/17/2019","|OOBWIN1506|","OOBWIN15","8/17/2019","8/17/2019","8/17/2019","NA","NA","NA","NA","8/17/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","8/17/2019","NA","NA"
"1039680421","8/7/2019","I","HYBRIS15","HYBORD15","AFF","","8/6/2019","9/20/2019","|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|","HYBRIS15","8/6/2019","9/20/2019","8/6/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/20/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","49","8/7/2019","1/13/2020","9","8/8/2019","10/28/2019","1","9/27/2019","9/27/2019","NA","NA","NA","lee-associates.com","I","8/6/2019","NA","NA"
"1026000858","2/3/2020","I","HWDCGS19","HWDCGS19","CON","","11/13/2019","11/13/2019","|HWDCGS1905|","HWDCGS19","11/13/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","2/3/2020","2/20/2020","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","I","11/13/2019","NA","NA"
"1039210652","7/23/2019","U","OOBWIN15","","CON","","NA","7/10/2019","|OOBWIN1506|","OOBWIN15","7/10/2019","7/10/2019","7/10/2019","NA","NA","7/10/2019","7/10/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","7/10/2019","NA","NA"
"1042867528","10/19/2019","I","OOBWIN15","OOBWIN15","CON","","10/19/2019","10/19/2019","|OOBWIN1506|","OOBWIN15","10/19/2019","10/19/2019","10/19/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","34","10/19/2019","1/20/2020","4","10/19/2019","1/20/2020","0","NA","NA","NA","NA","NA","yahoo.com","I","10/19/2019","NA","NA"
"1046857529","2/29/2020","U","OOBWIN15","","CON","","NA","2/28/2020","|OOBWIN1506|","OOBWIN15","2/28/2020","2/28/2020","2/28/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","U","2/28/2020","NA","NA"
"1039756746","8/10/2019","I","OOBWIN15","OOBWIN15","CON","","8/9/2019","8/9/2019","|OOBWIN1506|","OOBWIN15","8/9/2019","8/9/2019","8/9/2019","NA","NA","NA","NA","8/9/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","8/9/2019","NA","NA"
"1046915646","3/3/2020","I","HYBRIS15","CROWDS19","CON","","3/3/2020","3/3/2020","|CROWDS1902|HYBRIS1506|","HYBRIS15","3/2/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","ucap.com","I","3/3/2020","NA","NA"
"1041551640","9/8/2019","I","OOBWIN15","OOBWIN15","CON","","9/7/2019","9/7/2019","|OOBWIN1506|","OOBWIN15","9/7/2019","9/7/2019","9/7/2019","NA","NA","NA","NA","9/7/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","9/8/2019","9/8/2019","1","9/9/2019","9/9/2019","1","9/9/2019","9/9/2019","NA","NA","NA","comcast.net","I","9/7/2019","NA","NA"
"1039475971","8/5/2019","U","HYBORD15","","CON","","NA","7/25/2019","|HYBORD1502|SAPCRMSHIP120501|","HYBORD15","7/23/2019","7/25/2019","7/23/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","7/25/2019","NA","NA"
"1043183692","11/4/2019","U","OOBWIN15","","CON","","NA","11/4/2019","|OOBWIN1506|","OOBWIN15","11/4/2019","11/4/2019","11/4/2019","NA","NA","NA","NA","11/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","11/4/2019","NA","NA"
"1041349412","9/5/2019","I","HYBRIS15","HYBRIS15","CON","","9/3/2019","9/10/2019","|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|","HYBRIS15","9/3/2019","9/10/2019","9/3/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/5/2019","NA","NA","NA","NA","NA","9/10/2019","NA","NA","US","55","9/6/2019","2/17/2020","1","9/6/2019","9/6/2019","0","NA","NA","NA","NA","NA","gmail.com","I","9/10/2019","NA","NA"
"1005793531","12/23/2019","U","EPI2","","AFF","","NA","12/13/2019","|LENI2|OOBWIN1506|","EPI2","6/15/2015","12/13/2019","12/13/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12/13/2019","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","12/13/2019","NA","NA"
"200053155","1/16/2020","I","DACSHIP","DACSHIP","VSB","CON","4/30/2010","1/16/2020","|DACSHIP|DNBAPI1609|GECS|HYBORD1502|HYBRIS1506|LEADERTECH|SAPCRMSHIP120501|","DACSHIP","4/30/2010","1/15/2020","5/7/2010","NA","NA","NA","NA","NA","3/8/2012","NA","NA","NA","1/15/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","31","1/16/2020","3/5/2020","4","1/16/2020","2/17/2020","0","NA","NA","NA","11/28/2011","NA","gmail.com","I","1/15/2020","NA","NA"
"1043137649","11/15/2019","U","HYBRIS15","","CON","","NA","11/5/2019","|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|","HYBRIS15","11/1/2019","11/5/2019","11/1/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/5/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","11/5/2019","NA","NA"
"1046708383","2/23/2020","I","HYBRIS15","HYBRIS15","CON","","2/23/2020","2/23/2020","|CROWDS1902|HYBRIS1506|","HYBRIS15","2/23/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","2/23/2020","NA","NA"
"1040221775","8/27/2019","U","OOBWIN15","","CON","","NA","8/25/2019","|OOBWIN1506|","OOBWIN15","8/25/2019","8/25/2019","8/25/2019","NA","NA","NA","NA","8/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","8/25/2019","NA","NA"
"1041239559","8/31/2019","I","HYBRIS15","HYBRIS15","CON","","8/30/2019","8/30/2019","|HYBRIS1506|","HYBRIS15","8/30/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","133mail.cn","I","8/30/2019","NA","NA"
"1042725446","10/13/2019","I","OOBWIN15","OOBWIN15","CON","","10/13/2019","10/13/2019","|OOBWIN1506|","OOBWIN15","10/13/2019","10/13/2019","10/13/2019","NA","NA","NA","NA","10/13/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","32","10/13/2019","1/14/2020","1","1/15/2020","1/15/2020","0","NA","NA","NA","NA","NA","gmail.com","I","10/13/2019","NA","NA"
"1039756795","8/10/2019","I","OOBWIN15","OOBWIN15","CON","","8/9/2019","8/9/2019","|OOBWIN1506|","OOBWIN15","8/9/2019","8/9/2019","8/9/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","8/9/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","11/7/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","8/9/2019","NA","NA"
"1043360408","11/13/2019","I","OOBWIN15","OOBWIN15","CON","","11/13/2019","11/13/2019","|OOBWIN1506|","OOBWIN15","11/13/2019","11/13/2019","11/13/2019","NA","NA","11/13/2019","11/13/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","12","11/13/2019","2/14/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","11/13/2019","NA","NA"
"1038706759","6/8/2019","I","OOBWIN15","OOBWIN15","CON","","6/7/2019","6/7/2019","|OOBWIN1506|","OOBWIN15","6/7/2019","6/7/2019","6/7/2019","NA","NA","NA","NA","6/7/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","6/7/2019","NA","NA"
"224330354","2/19/2020","I","NOTIFYME","NOTIFYME","VSB","AFF","10/29/2013","2/16/2020","|COMAPS1603|DNBAPI1609|HYBORD1502|HYBRIS1506|LEADERTECH|LENI2|LRPPRF1508|NOTIFYME1208|PREFCNTR|RI6 PERMISSION|SAPCRMSHIP120501|","NOTIFYME","10/29/2013","12/6/2018","4/28/2014","NA","NA","NA","NA","NA","5/5/2014","NA","NA","NA","5/5/2014","12/6/2018","NA","NA","NA","NA","NA","NA","5/5/2014","NA","US","167","9/2/2018","3/5/2020","34","5/1/2014","2/21/2020","1","9/2/2018","9/2/2018","NA","5/6/2014","NA","gmail.com","I","11/26/2018","NA","NA"
"1039304745","7/16/2019","I","HYBRIS15","HYBRIS15","CON","","7/16/2019","7/17/2019","|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|","HYBRIS15","7/16/2019","7/17/2019","7/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","10","7/16/2019","8/3/2019","5","7/17/2019","8/3/2019","2","8/2/2019","8/3/2019","NA","NA","NA","hotmail.com","I","7/16/2019","NA","NA"
